item_id,category,color,fabric,occasion,total_wear_count,current_cycle_wears,max_wears_before_wash,status,sustainability_score
SLW-1285,Dress,Green,Cotton,Casual,82,1,2,Clean,45.33
SLW-1286,Shorts,White,Cotton,Home,127,0,2,Clean,15.33
SLW-1287,Vest,Grey,Cotton,Home,123,0,2,Clean,18.0
SLW-1288,T-Shirt,Blue,Polyester,Casual,91,3,3,Dirty,54.5
SLW-1289,Blouse,Red,Cotton,Casual,80,0,2,Clean,46.67
SLW-1290,Saree,Blue,Cotton,Casual,72,2,2,Dirty,52.0
SLW-1291,Blouse,Red,Silk,Wedding,3,4,4,Dirty,96.25
SLW-1292,National Dress,White,Cotton,Religious,15,1,2,Clean,90.0
SLW-1293,Batik Shirt,Red,Batik,Casual,87,1,3,Clean,13.0
SLW-1294,Jeans,Blue,Denim,Casual,93,4,5,Clean,69.0
SLW-1295,Trouser,Grey,Cotton,Casual,88,1,2,Clean,41.33
SLW-1296,Blouse,Red,Silk,Wedding,2,1,4,Clean,97.5
SLW-1297,Jeans,Grey,Denim,Casual,94,3,5,Clean,68.67
SLW-1298,Salwar,Pink,Silk,Wedding,2,4,4,Dirty,97.5
SLW-1299,Batik Shirt,Blue,Batik,Office,51,3,3,Dirty,49.0
SLW-1300,Kurtha,White,Cotton,Religious,12,0,2,Clean,92.0
SLW-1301,Sarong,Cream,Cotton,Home,132,0,2,Clean,12.0
SLW-1302,Saree,Green,Silk,Religious,13,1,4,Clean,83.75
SLW-1303,Shirt,White,Linen,Office,48,2,2,Dirty,60.0
SLW-1304,Kurti,Pink,Cotton,Casual,82,2,2,Dirty,45.33
SLW-1305,Leggings,Black,Polyester,Home,142,0,3,Clean,29.0
SLW-1306,Batik Shirt,Multicolor,Batik,Casual,81,1,3,Clean,19.0
SLW-1307,Kurtha,White,Cotton,Religious,12,0,2,Clean,92.0
SLW-1308,Jacket,Black,Denim,Casual,87,2,5,Clean,71.0
SLW-1309,Sarong,White,Batik,Casual,95,3,3,Dirty,5.0
SLW-1310,Saree,Green,Cotton,Casual,91,2,2,Dirty,39.33
SLW-1311,Blouse,Blue,Silk,Wedding,2,3,4,Clean,97.5
SLW-1312,Sarong,Green,Cotton,Home,144,1,2,Clean,4.0
SLW-1313,Saree,Gold,Cotton,Casual,97,1,2,Clean,35.33
SLW-1314,Leggings,Grey,Polyester,Home,142,1,3,Clean,29.0
SLW-1315,T-Shirt,Black,Cotton,Casual,88,1,2,Clean,41.33
SLW-1316,Sarong,Blue,Batik,Casual,78,1,3,Clean,22.0
SLW-1317,Dress,Pink,Silk,Wedding,2,3,4,Clean,97.5
SLW-1318,Dress,Red,Silk,Wedding,2,0,4,Clean,97.5
SLW-1319,T-Shirt,Black,Cotton,Casual,83,1,2,Clean,44.67
SLW-1320,Shorts,Blue,Cotton,Home,136,0,2,Clean,9.33
SLW-1321,Trouser,Black,Linen,Office,50,2,2,Dirty,58.33
SLW-1322,Jeans,Black,Denim,Casual,91,5,5,Dirty,69.67
SLW-1323,Dress,Yellow,Silk,Wedding,2,4,4,Dirty,97.5
SLW-1324,Shirt,Grey,Linen,Office,52,2,2,Dirty,56.67
SLW-1325,Jeans,Blue,Denim,Casual,88,2,5,Clean,70.67
SLW-1326,Sarong,Brown,Cotton,Home,122,1,2,Clean,18.67
SLW-1327,National Dress,Cream,Silk,Wedding,2,0,4,Clean,97.5
SLW-1328,Sarong,Brown,Batik,Casual,86,3,3,Dirty,14.0
SLW-1329,Shirt,Blue,Linen,Office,42,2,2,Dirty,65.0
SLW-1330,Saree,Gold,Cotton,Casual,92,0,2,Clean,38.67
SLW-1331,Trouser,Grey,Cotton,Casual,98,0,2,Clean,34.67
SLW-1332,School Uniform,White,Cotton,Office,57,2,2,Dirty,62.0
SLW-1333,Vest,Black,Cotton,Home,136,0,2,Clean,9.33
SLW-1334,Blouse,Green,Cotton,Casual,98,1,2,Clean,34.67
SLW-1335,Leggings,Black,Polyester,Home,139,1,3,Clean,30.5
SLW-1336,National Dress,Cream,Silk,Wedding,2,4,4,Dirty,97.5
SLW-1337,Kurtha,Blue,Cotton,Religious,11,2,2,Dirty,92.67
SLW-1338,Shirt,White,Linen,Office,48,2,2,Dirty,60.0
SLW-1339,Salwar,Blue,Cotton,Casual,85,2,2,Dirty,43.33
SLW-1340,Kurti,Green,Cotton,Casual,89,2,2,Dirty,40.67
SLW-1341,Kurti,Yellow,Cotton,Casual,89,0,2,Clean,40.67
SLW-1342,School Uniform,White,Cotton,Office,50,1,2,Clean,66.67
SLW-1343,Dress,Red,Silk,Wedding,3,0,4,Clean,96.25
SLW-1344,Sarong,Brown,Batik,Casual,96,1,3,Clean,4.0
SLW-1345,National Dress,Gold,Silk,Wedding,3,0,4,Clean,96.25
SLW-1346,Dress,Green,Silk,Wedding,1,0,4,Clean,98.75
SLW-1347,Leggings,Black,Polyester,Home,117,1,3,Clean,41.5
SLW-1348,Shirt,Blue,Cotton,Office,55,2,2,Dirty,63.33
SLW-1349,Leggings,Black,Polyester,Home,127,2,3,Clean,36.5
SLW-1350,Sarong,Brown,Cotton,Home,136,0,2,Clean,9.33
SLW-1351,Salwar,White,Cotton,Casual,79,0,2,Clean,47.33
SLW-1352,Blouse,Green,Cotton,Casual,75,2,2,Dirty,50.0
SLW-1353,Batik Shirt,Multicolor,Batik,Casual,91,2,3,Clean,9.0
SLW-1354,Kurti,Pink,Cotton,Casual,93,0,2,Clean,38.0
SLW-1355,T-Shirt,Black,Polyester,Casual,83,2,3,Clean,58.5
SLW-1356,Saree,Green,Cotton,Casual,69,2,2,Dirty,54.0
SLW-1357,Kurtha,Cream,Cotton,Religious,11,2,2,Dirty,92.67
SLW-1358,Trouser,Navy,Linen,Office,52,1,2,Clean,56.67
SLW-1359,Salwar,Blue,Cotton,Casual,77,2,2,Dirty,48.67
SLW-1360,National Dress,White,Silk,Wedding,3,4,4,Dirty,96.25
SLW-1361,Jeans,Grey,Denim,Casual,87,2,5,Clean,71.0
SLW-1362,Salwar,Pink,Cotton,Casual,92,1,2,Clean,38.67
SLW-1363,Saree,Red,Cotton,Casual,88,2,2,Dirty,41.33
SLW-1364,Salwar,Green,Cotton,Casual,81,2,2,Dirty,46.0
SLW-1365,Blouse,Red,Cotton,Casual,96,2,2,Dirty,36.0
SLW-1366,Saree,Blue,Cotton,Casual,86,2,2,Dirty,42.67
SLW-1367,Leggings,Navy,Polyester,Home,137,1,3,Clean,31.5
SLW-1368,Kurti,Yellow,Cotton,Casual,81,0,2,Clean,46.0
SLW-1369,Saree,Red,Silk,Religious,11,2,4,Clean,86.25
SLW-1370,National Dress,Cream,Silk,Wedding,2,2,4,Clean,97.5
SLW-1371,Saree,Red,Cotton,Casual,86,2,2,Dirty,42.67
SLW-1372,Blouse,Blue,Silk,Wedding,4,2,4,Clean,95.0
SLW-1373,Sarong,Cream,Cotton,Home,127,1,2,Clean,15.33
SLW-1374,National Dress,Cream,Silk,Wedding,1,0,4,Clean,98.75
SLW-1375,T-Shirt,White,Cotton,Casual,98,0,2,Clean,34.67
SLW-1376,Sarong,Green,Batik,Casual,86,3,3,Dirty,14.0
SLW-1377,Salwar,Pink,Silk,Wedding,2,3,4,Clean,97.5
SLW-1378,Jacket,Brown,Denim,Casual,95,3,5,Clean,68.33
SLW-1379,Jacket,Grey,Denim,Casual,83,3,5,Clean,72.33
SLW-1380,School Uniform,White,Cotton,Office,60,1,2,Clean,60.0
SLW-1381,Blouse,Gold,Silk,Wedding,3,3,4,Clean,96.25
SLW-1382,Saree,Red,Cotton,Casual,84,1,2,Clean,44.0
SLW-1383,Kurtha,Cream,Cotton,Religious,15,0,2,Clean,90.0
SLW-1384,Sarong,Blue,Cotton,Home,133,1,2,Clean,11.33
SLW-1385,Batik Shirt,Red,Batik,Office,54,0,3,Clean,46.0
SLW-1386,Saree,Gold,Cotton,Casual,90,1,2,Clean,40.0
SLW-1387,Salwar,White,Silk,Wedding,4,0,4,Clean,95.0
SLW-1388,Shirt,Pink,Cotton,Office,59,2,2,Dirty,60.67
SLW-1389,Salwar,Green,Cotton,Casual,88,0,2,Clean,41.33
SLW-1390,Trouser,Khaki,Linen,Office,45,0,2,Clean,62.5
SLW-1391,Saree,Red,Cotton,Casual,91,0,2,Clean,39.33
SLW-1392,Shirt,Blue,Cotton,Office,45,0,2,Clean,70.0
SLW-1393,Shorts,White,Cotton,Home,149,2,2,Dirty,0.67
SLW-1394,Trouser,Grey,Cotton,Casual,88,1,2,Clean,41.33
SLW-1395,National Dress,White,Silk,Wedding,2,0,4,Clean,97.5
SLW-1396,Jeans,Grey,Denim,Casual,89,4,5,Clean,70.33
SLW-1397,Blouse,Gold,Silk,Wedding,1,3,4,Clean,98.75
SLW-1398,Sarong,White,Batik,Casual,81,2,3,Clean,19.0
SLW-1399,Shorts,White,Cotton,Home,147,0,2,Clean,2.0
SLW-1400,Blouse,Blue,Silk,Wedding,2,4,4,Dirty,97.5
SLW-1401,National Dress,White,Cotton,Religious,10,0,2,Clean,93.33
SLW-1402,National Dress,Gold,Cotton,Religious,12,0,2,Clean,92.0
SLW-1403,T-Shirt,Red,Polyester,Casual,96,0,3,Clean,52.0
SLW-1404,Blouse,Green,Cotton,Casual,93,0,2,Clean,38.0
SLW-1405,Kurtha,Cream,Cotton,Religious,13,1,2,Clean,91.33
SLW-1406,Dress,Red,Silk,Wedding,2,2,4,Clean,97.5
SLW-1407,Trouser,Khaki,Linen,Office,41,2,2,Dirty,65.83
SLW-1408,Saree,Green,Cotton,Casual,98,1,2,Clean,34.67
SLW-1409,Shirt,Pink,Linen,Office,48,0,2,Clean,60.0
SLW-1410,Sarong,Green,Batik,Casual,86,2,3,Clean,14.0
SLW-1411,Dress,Blue,Cotton,Casual,97,1,2,Clean,35.33
SLW-1412,Blouse,Red,Silk,Wedding,3,2,4,Clean,96.25
SLW-1413,Saree,Red,Silk,Religious,12,0,4,Clean,85.0
SLW-1414,Trouser,Khaki,Cotton,Casual,103,1,2,Clean,31.33
SLW-1415,Vest,White,Cotton,Home,132,2,2,Dirty,12.0
SLW-1416,School Uniform,Blue,Cotton,Office,55,0,2,Clean,63.33
SLW-1417,Blouse,Blue,Silk,Wedding,3,4,4,Dirty,96.25
SLW-1418,School Uniform,Blue,Cotton,Office,51,2,2,Dirty,66.0
SLW-1419,Kurti,Yellow,Cotton,Casual,98,0,2,Clean,34.67
SLW-1420,T-Shirt,Red,Polyester,Casual,91,0,3,Clean,54.5
SLW-1421,Jacket,Black,Denim,Casual,91,5,5,Dirty,69.67
SLW-1422,Jacket,Black,Polyester,Casual,95,1,3,Clean,52.5
SLW-1423,Vest,White,Cotton,Home,135,1,2,Clean,10.0
SLW-1424,Saree,Gold,Cotton,Casual,82,0,2,Clean,45.33
SLW-1425,Saree,Green,Silk,Religious,10,0,4,Clean,87.5
SLW-1426,Batik Shirt,Brown,Batik,Casual,74,3,3,Dirty,26.0
SLW-1427,Blouse,Green,Silk,Wedding,4,1,4,Clean,95.0
SLW-1428,Shirt,White,Cotton,Office,43,2,2,Dirty,71.33
SLW-1429,Batik Shirt,Multicolor,Batik,Casual,86,3,3,Dirty,14.0
SLW-1430,School Uniform,Blue,Cotton,Office,48,1,2,Clean,68.0
SLW-1431,Jacket,Black,Polyester,Casual,90,3,3,Dirty,55.0
SLW-1432,Kurtha,Blue,Cotton,Religious,13,2,2,Dirty,91.33
SLW-1433,Kurti,Yellow,Cotton,Casual,94,2,2,Dirty,37.33
SLW-1434,Batik Shirt,Brown,Batik,Office,46,3,3,Dirty,54.0
SLW-1435,Saree,Purple,Silk,Religious,11,4,4,Dirty,86.25
SLW-1436,Kurti,Blue,Cotton,Casual,89,0,2,Clean,40.67
SLW-1437,Kurti,Pink,Cotton,Casual,86,0,2,Clean,42.67
SLW-1438,Blouse,Green,Cotton,Casual,99,2,2,Dirty,34.0
SLW-1439,Jacket,Grey,Denim,Casual,91,3,5,Clean,69.67
SLW-1440,Jeans,Black,Denim,Casual,93,5,5,Dirty,69.0
SLW-1441,Kurti,Yellow,Cotton,Casual,92,2,2,Dirty,38.67
SLW-1442,Sarong,Blue,Batik,Casual,96,1,3,Clean,4.0
SLW-1443,Jeans,Grey,Denim,Casual,89,1,5,Clean,70.33
SLW-1444,Kurti,Blue,Silk,Religious,10,3,4,Clean,87.5
SLW-1445,Jeans,Grey,Denim,Casual,90,2,5,Clean,70.0
SLW-1446,National Dress,Gold,Silk,Wedding,2,0,4,Clean,97.5
SLW-1447,Dress,Green,Silk,Wedding,2,2,4,Clean,97.5
SLW-1448,Sarong,Blue,Cotton,Home,142,1,2,Clean,5.33
SLW-1449,T-Shirt,Red,Polyester,Casual,96,2,3,Clean,52.0
SLW-1450,Blouse,Red,Cotton,Casual,88,2,2,Dirty,41.33
SLW-1451,Blouse,Gold,Cotton,Casual,90,0,2,Clean,40.0
SLW-1452,T-Shirt,Blue,Polyester,Casual,99,3,3,Dirty,50.5
SLW-1453,T-Shirt,Red,Cotton,Casual,89,2,2,Dirty,40.67
SLW-1454,Kurti,Green,Silk,Religious,15,0,4,Clean,81.25
SLW-1455,Dress,Yellow,Cotton,Casual,91,0,2,Clean,39.33
SLW-1456,Salwar,Blue,Silk,Wedding,1,3,4,Clean,98.75
SLW-1457,Blouse,Gold,Silk,Wedding,3,0,4,Clean,96.25
SLW-1458,Batik Shirt,Multicolor,Batik,Casual,90,2,3,Clean,10.0
SLW-1459,Saree,Purple,Silk,Religious,13,4,4,Dirty,83.75
SLW-1460,Sarong,Cream,Cotton,Home,143,0,2,Clean,4.67
SLW-1461,Jacket,Black,Denim,Casual,87,1,5,Clean,71.0
SLW-1462,National Dress,Cream,Silk,Wedding,2,0,4,Clean,97.5
SLW-1463,Sarong,Cream,Batik,Casual,86,2,3,Clean,14.0
SLW-1464,T-Shirt,Red,Cotton,Casual,82,1,2,Clean,45.33
SLW-1465,Jacket,Black,Polyester,Casual,83,3,3,Dirty,58.5
SLW-1466,Trouser,Navy,Cotton,Casual,92,0,2,Clean,38.67
SLW-1467,Shirt,Pink,Linen,Office,60,1,2,Clean,50.0
SLW-1468,Saree,Purple,Cotton,Casual,90,1,2,Clean,40.0
SLW-1469,School Uniform,Blue,Cotton,Office,42,1,2,Clean,72.0
SLW-1470,Saree,Red,Cotton,Casual,91,1,2,Clean,39.33
SLW-1471,T-Shirt,Red,Polyester,Casual,96,0,3,Clean,52.0
SLW-1472,Sarong,Brown,Batik,Casual,83,1,3,Clean,17.0
SLW-1473,Vest,White,Cotton,Home,136,0,2,Clean,9.33
SLW-1474,Trouser,Navy,Linen,Office,50,0,2,Clean,58.33
SLW-1475,T-Shirt,Red,Cotton,Casual,82,2,2,Dirty,45.33
SLW-1476,Jacket,Black,Polyester,Casual,92,0,3,Clean,54.0
SLW-1477,Dress,Blue,Silk,Wedding,2,1,4,Clean,97.5
SLW-1478,Kurti,Green,Silk,Religious,12,0,4,Clean,85.0
SLW-1479,T-Shirt,Blue,Cotton,Casual,81,2,2,Dirty,46.0
SLW-1480,Salwar,Blue,Cotton,Casual,84,2,2,Dirty,44.0
SLW-1481,Shorts,White,Cotton,Home,143,1,2,Clean,4.67
SLW-1482,Dress,Blue,Cotton,Casual,85,1,2,Clean,43.33
SLW-1483,Dress,Pink,Cotton,Casual,100,1,2,Clean,33.33
SLW-1484,Blouse,Blue,Silk,Wedding,2,4,4,Dirty,97.5
SLW-1485,Kurti,Blue,Cotton,Casual,89,0,2,Clean,40.67
SLW-1486,Jacket,Grey,Polyester,Casual,94,2,3,Clean,53.0
SLW-1487,T-Shirt,Red,Polyester,Casual,78,0,3,Clean,61.0
SLW-1488,Batik Shirt,Red,Batik,Casual,75,2,3,Clean,25.0
SLW-1489,Trouser,Grey,Linen,Office,40,1,2,Clean,66.67
SLW-1490,T-Shirt,Blue,Cotton,Casual,96,2,2,Dirty,36.0
SLW-1491,National Dress,Gold,Cotton,Religious,11,0,2,Clean,92.67
SLW-1492,Vest,White,Cotton,Home,149,0,2,Clean,0.67
SLW-1493,Kurtha,Cream,Cotton,Religious,11,2,2,Dirty,92.67
SLW-1494,Trouser,Navy,Cotton,Casual,89,1,2,Clean,40.67
SLW-1495,Salwar,Green,Silk,Wedding,4,0,4,Clean,95.0
SLW-1496,T-Shirt,Red,Polyester,Casual,102,2,3,Clean,49.0
SLW-1497,Jeans,Grey,Denim,Casual,102,3,5,Clean,66.0
SLW-1498,Sarong,Blue,Batik,Casual,96,1,3,Clean,4.0
SLW-1499,Salwar,Green,Silk,Wedding,3,1,4,Clean,96.25
SLW-1500,Leggings,Navy,Polyester,Home,142,2,3,Clean,29.0
SLW-1501,T-Shirt,Grey,Polyester,Casual,93,1,3,Clean,53.5
SLW-1502,Saree,Red,Cotton,Casual,84,1,2,Clean,44.0
SLW-1503,Dress,Green,Silk,Wedding,2,1,4,Clean,97.5
SLW-1504,Salwar,Pink,Silk,Wedding,2,4,4,Dirty,97.5
SLW-1505,Trouser,Black,Cotton,Casual,86,1,2,Clean,42.67
SLW-1506,National Dress,White,Silk,Wedding,2,2,4,Clean,97.5
SLW-1507,Salwar,Green,Silk,Wedding,3,2,4,Clean,96.25
SLW-1508,Kurtha,Cream,Cotton,Religious,13,1,2,Clean,91.33
SLW-1509,T-Shirt,Blue,Cotton,Casual,88,2,2,Dirty,41.33
SLW-1510,Dress,Yellow,Cotton,Casual,98,0,2,Clean,34.67
SLW-1511,Sarong,Green,Batik,Casual,80,0,3,Clean,20.0
SLW-1512,Jacket,Black,Denim,Casual,86,1,5,Clean,71.33
SLW-1513,Blouse,Blue,Cotton,Casual,82,2,2,Dirty,45.33
SLW-1514,Jacket,Brown,Polyester,Casual,74,2,3,Clean,63.0
SLW-1515,Sarong,Cream,Batik,Casual,87,1,3,Clean,13.0
SLW-1516,National Dress,Cream,Cotton,Religious,11,1,2,Clean,92.67
SLW-1517,Kurti,Green,Cotton,Casual,98,1,2,Clean,34.67
SLW-1518,Shirt,Blue,Cotton,Office,53,2,2,Dirty,64.67
SLW-1519,Vest,Grey,Cotton,Home,129,0,2,Clean,14.0
SLW-1520,Shirt,Blue,Cotton,Office,61,2,2,Dirty,59.33
SLW-1521,Shirt,White,Cotton,Office,57,2,2,Dirty,62.0
SLW-1522,Sarong,Blue,Cotton,Home,142,1,2,Clean,5.33
SLW-1523,National Dress,Gold,Cotton,Religious,11,0,2,Clean,92.67
SLW-1524,Vest,Grey,Cotton,Home,130,0,2,Clean,13.33
SLW-1525,Kurtha,White,Cotton,Religious,11,0,2,Clean,92.67
SLW-1526,Kurti,Yellow,Silk,Religious,13,3,4,Clean,83.75
SLW-1527,Jeans,Black,Denim,Casual,101,3,5,Clean,66.33
SLW-1528,Jeans,Blue,Denim,Casual,98,0,5,Clean,67.33
SLW-1529,School Uniform,Blue,Cotton,Office,47,0,2,Clean,68.67
SLW-1530,Sarong,Brown,Cotton,Home,129,1,2,Clean,14.0
SLW-1531,National Dress,Gold,Cotton,Religious,12,0,2,Clean,92.0
SLW-1532,Sarong,Cream,Cotton,Home,123,2,2,Dirty,18.0
SLW-1533,National Dress,Cream,Silk,Wedding,3,2,4,Clean,96.25
SLW-1534,Saree,Green,Silk,Religious,11,0,4,Clean,86.25
SLW-1535,Jacket,Navy,Polyester,Casual,84,2,3,Clean,58.0
SLW-1536,Batik Shirt,Red,Batik,Casual,76,0,3,Clean,24.0
SLW-1537,T-Shirt,Grey,Polyester,Casual,91,3,3,Dirty,54.5
SLW-1538,Kurti,Pink,Silk,Religious,11,4,4,Dirty,86.25
SLW-1539,Shorts,Blue,Cotton,Home,128,2,2,Dirty,14.67
SLW-1540,Shirt,Grey,Cotton,Office,32,1,2,Clean,78.67
SLW-1541,Vest,White,Cotton,Home,137,0,2,Clean,8.67
SLW-1542,Leggings,Black,Polyester,Home,152,3,3,Dirty,24.0
SLW-1543,National Dress,Gold,Silk,Wedding,4,1,4,Clean,95.0
SLW-1544,Saree,Red,Silk,Religious,11,1,4,Clean,86.25
SLW-1545,Kurti,Green,Cotton,Casual,83,2,2,Dirty,44.67
SLW-1546,Batik Shirt,Blue,Batik,Office,52,2,3,Clean,48.0
SLW-1547,Jeans,Black,Denim,Casual,81,5,5,Dirty,73.0
SLW-1548,Vest,Black,Cotton,Home,140,2,2,Dirty,6.67
SLW-1549,Sarong,White,Batik,Casual,93,0,3,Clean,7.0
SLW-1550,Trouser,Black,Linen,Office,57,0,2,Clean,52.5
SLW-1551,Salwar,Green,Cotton,Casual,87,0,2,Clean,42.0
SLW-1552,Dress,Red,Cotton,Casual,86,1,2,Clean,42.67
SLW-1553,School Uniform,Blue,Cotton,Office,44,1,2,Clean,70.67
SLW-1554,Salwar,Pink,Cotton,Casual,82,0,2,Clean,45.33
SLW-1555,Salwar,White,Cotton,Casual,86,2,2,Dirty,42.67
SLW-1556,T-Shirt,White,Polyester,Casual,90,3,3,Dirty,55.0
SLW-1557,Trouser,Grey,Cotton,Casual,94,2,2,Dirty,37.33
SLW-1558,Kurti,Green,Silk,Religious,10,4,4,Dirty,87.5
SLW-1559,Shorts,Black,Cotton,Home,149,0,2,Clean,0.67
SLW-1560,T-Shirt,White,Polyester,Casual,86,0,3,Clean,57.0
SLW-1561,Dress,Pink,Silk,Wedding,2,1,4,Clean,97.5
SLW-1562,National Dress,Gold,Cotton,Religious,10,1,2,Clean,93.33
SLW-1563,National Dress,Gold,Cotton,Religious,8,1,2,Clean,94.67
SLW-1564,Shorts,Blue,Cotton,Home,145,1,2,Clean,3.33
SLW-1565,Sarong,Cream,Batik,Casual,93,3,3,Dirty,7.0
SLW-1566,Salwar,Blue,Cotton,Casual,86,1,2,Clean,42.67
SLW-1567,National Dress,White,Silk,Wedding,3,0,4,Clean,96.25
SLW-1568,Trouser,Black,Cotton,Casual,91,0,2,Clean,39.33
SLW-1569,Blouse,Blue,Silk,Wedding,1,4,4,Dirty,98.75
SLW-1570,Saree,Purple,Silk,Religious,11,0,4,Clean,86.25
SLW-1571,Batik Shirt,Red,Batik,Casual,93,0,3,Clean,7.0
SLW-1572,Trouser,Khaki,Linen,Office,42,0,2,Clean,65.0
SLW-1573,T-Shirt,Red,Polyester,Casual,90,2,3,Clean,55.0
SLW-1574,Sarong,Cream,Batik,Casual,78,0,3,Clean,22.0
SLW-1575,Blouse,Green,Cotton,Casual,91,0,2,Clean,39.33
SLW-1576,Shirt,Grey,Linen,Office,49,2,2,Dirty,59.17
SLW-1577,Shorts,Black,Cotton,Home,125,2,2,Dirty,16.67
SLW-1578,Batik Shirt,Blue,Batik,Office,56,0,3,Clean,44.0
SLW-1579,Blouse,Gold,Cotton,Casual,82,0,2,Clean,45.33
SLW-1580,Shirt,Pink,Cotton,Office,45,1,2,Clean,70.0
SLW-1581,Kurti,Blue,Silk,Religious,12,2,4,Clean,85.0
SLW-1582,Shirt,Blue,Linen,Office,56,1,2,Clean,53.33
SLW-1583,Batik Shirt,Multicolor,Batik,Office,43,3,3,Dirty,57.0
SLW-1584,Dress,Yellow,Cotton,Casual,88,1,2,Clean,41.33
SLW-1585,Salwar,Green,Cotton,Casual,91,1,2,Clean,39.33
SLW-1586,Trouser,Black,Linen,Office,54,0,2,Clean,55.0
SLW-1587,Saree,Gold,Silk,Religious,12,0,4,Clean,85.0
SLW-1588,Batik Shirt,Multicolor,Batik,Office,47,3,3,Dirty,53.0
SLW-1589,Kurtha,Blue,Cotton,Religious,10,2,2,Dirty,93.33
SLW-1590,Dress,Pink,Cotton,Casual,88,0,2,Clean,41.33
SLW-1591,Jeans,Grey,Denim,Casual,80,2,5,Clean,73.33
SLW-1592,Sarong,Cream,Cotton,Home,114,2,2,Dirty,24.0
SLW-1593,Dress,Red,Silk,Wedding,3,3,4,Clean,96.25
SLW-1594,Jacket,Brown,Denim,Casual,94,3,5,Clean,68.67
SLW-1595,Sarong,Blue,Batik,Casual,71,0,3,Clean,29.0
SLW-1596,Trouser,Black,Linen,Office,43,1,2,Clean,64.17
SLW-1597,Salwar,Pink,Cotton,Casual,92,2,2,Dirty,38.67
SLW-1598,Trouser,Black,Cotton,Casual,102,1,2,Clean,32.0
SLW-1599,Shorts,Blue,Cotton,Home,138,2,2,Dirty,8.0
SLW-1600,Dress,Yellow,Silk,Wedding,2,2,4,Clean,97.5
SLW-1601,Saree,Purple,Silk,Religious,11,4,4,Dirty,86.25
SLW-1602,Sarong,Cream,Batik,Casual,97,0,3,Clean,3.0
SLW-1603,Jacket,Brown,Polyester,Casual,83,3,3,Dirty,58.5
SLW-1604,Blouse,Red,Cotton,Casual,82,0,2,Clean,45.33
SLW-1605,Vest,Grey,Cotton,Home,134,1,2,Clean,10.67
SLW-1606,National Dress,Cream,Silk,Wedding,2,2,4,Clean,97.5
SLW-1607,Sarong,Brown,Batik,Casual,88,1,3,Clean,12.0
SLW-1608,Trouser,Khaki,Linen,Office,59,1,2,Clean,50.83
SLW-1609,Blouse,Red,Silk,Wedding,3,1,4,Clean,96.25
SLW-1610,Dress,Pink,Cotton,Casual,86,1,2,Clean,42.67
SLW-1611,Dress,Yellow,Cotton,Casual,85,0,2,Clean,43.33
SLW-1612,Dress,Red,Cotton,Casual,77,1,2,Clean,48.67
SLW-1613,Dress,Red,Silk,Wedding,3,0,4,Clean,96.25
SLW-1614,Jeans,Blue,Denim,Casual,87,3,5,Clean,71.0
SLW-1615,School Uniform,White,Cotton,Office,48,2,2,Dirty,68.0
SLW-1616,Blouse,Green,Silk,Wedding,5,0,4,Clean,93.75
SLW-1617,Jacket,Navy,Denim,Casual,90,4,5,Clean,70.0
SLW-1618,Trouser,Khaki,Linen,Office,45,2,2,Dirty,62.5
SLW-1619,Shirt,White,Cotton,Office,47,1,2,Clean,68.67
SLW-1620,Blouse,Blue,Silk,Wedding,3,1,4,Clean,96.25
SLW-1621,Shirt,Pink,Cotton,Office,50,2,2,Dirty,66.67
SLW-1622,Salwar,Blue,Cotton,Casual,77,2,2,Dirty,48.67
SLW-1623,Salwar,White,Cotton,Casual,94,1,2,Clean,37.33
SLW-1624,Batik Shirt,Blue,Batik,Office,45,1,3,Clean,55.0
SLW-1625,Shirt,Grey,Cotton,Office,61,1,2,Clean,59.33
SLW-1626,School Uniform,Blue,Cotton,Office,56,2,2,Dirty,62.67
SLW-1627,Salwar,White,Cotton,Casual,84,0,2,Clean,44.0
SLW-1628,Jacket,Brown,Denim,Casual,96,1,5,Clean,68.0
SLW-1629,Saree,Red,Silk,Religious,12,3,4,Clean,85.0
SLW-1630,T-Shirt,Black,Cotton,Casual,93,2,2,Dirty,38.0
SLW-1631,National Dress,Cream,Cotton,Religious,12,0,2,Clean,92.0
SLW-1632,National Dress,White,Cotton,Religious,10,1,2,Clean,93.33
SLW-1633,Salwar,White,Cotton,Casual,83,1,2,Clean,44.67
SLW-1634,Vest,White,Cotton,Home,146,1,2,Clean,2.67
SLW-1635,Leggings,Grey,Polyester,Home,135,0,3,Clean,32.5
SLW-1636,Dress,Pink,Cotton,Casual,85,2,2,Dirty,43.33
SLW-1637,Jacket,Brown,Polyester,Casual,81,1,3,Clean,59.5
SLW-1638,Sarong,White,Cotton,Home,141,2,2,Dirty,6.0
SLW-1639,School Uniform,Blue,Cotton,Office,62,1,2,Clean,58.67
SLW-1640,Leggings,Navy,Polyester,Home,129,1,3,Clean,35.5
SLW-1641,Kurti,Green,Cotton,Casual,88,0,2,Clean,41.33
SLW-1642,Batik Shirt,Red,Batik,Office,58,3,3,Dirty,42.0
SLW-1643,Jacket,Brown,Polyester,Casual,87,3,3,Dirty,56.5
SLW-1644,Kurti,Pink,Silk,Religious,12,1,4,Clean,85.0
SLW-1645,Jeans,Black,Denim,Casual,80,2,5,Clean,73.33
SLW-1646,Dress,Blue,Cotton,Casual,90,0,2,Clean,40.0
