bust,waist,hips,height,body_shape,image_path
92.2,76.2,87.8,162.0,Rectangle,data/model1_body_shape\images\03271.png
86.9,75.2,84.9,161.9,Rectangle,data/model1_body_shape\images\03833.png
102.2,83.7,107.1,158.7,Hourglass,data/model1_body_shape\images\00073.png
86.3,78.0,102.5,159.4,Pear,data/model1_body_shape\images\01752.png
97.5,83.8,114.4,168.5,Pear,data/model1_body_shape\images\01421.png
95.1,69.3,85.6,168.3,InvertedTriangle,data/model1_body_shape\images\04221.png
89.2,68.4,78.3,160.5,InvertedTriangle,data/model1_body_shape\images\04693.png
89.7,82.4,76.1,161.8,InvertedTriangle,data/model1_body_shape\images\04369.png
108.6,72.8,94.1,158.2,InvertedTriangle,data/model1_body_shape\images\04575.png
95.1,88.7,99.8,168.2,Rectangle,data/model1_body_shape\images\03809.png
95.5,92.5,96.8,150.4,Apple,data/model1_body_shape\images\02244.png
99.1,89.7,98.5,159.0,Rectangle,data/model1_body_shape\images\03047.png
88.7,88.7,83.9,173.8,Apple,data/model1_body_shape\images\02445.png
105.7,60.3,101.5,156.7,Hourglass,data/model1_body_shape\images\00494.png
103.5,93.3,101.3,159.5,Rectangle,data/model1_body_shape\images\03130.png
88.1,77.6,76.9,165.0,InvertedTriangle,data/model1_body_shape\images\04321.png
93.4,82.1,81.1,160.7,InvertedTriangle,data/model1_body_shape\images\04397.png
83.3,78.5,98.8,159.5,Pear,data/model1_body_shape\images\01164.png
103.2,88.9,98.3,160.6,Rectangle,data/model1_body_shape\images\03734.png
104.6,63.1,118.6,166.3,Pear,data/model1_body_shape\images\01730.png
105.7,97.8,96.3,160.5,InvertedTriangle,data/model1_body_shape\images\04812.png
86.7,87.7,92.2,163.8,Apple,data/model1_body_shape\images\02402.png
104.5,89.2,100.4,168.6,Rectangle,data/model1_body_shape\images\03403.png
91.7,67.5,86.3,162.5,Hourglass,data/model1_body_shape\images\00618.png
104.2,75.6,119.7,157.5,Pear,data/model1_body_shape\images\01697.png
101.8,88.6,96.4,160.7,Rectangle,data/model1_body_shape\images\03593.png
89.8,64.7,107.0,159.9,Pear,data/model1_body_shape\images\01957.png
90.9,66.3,103.4,165.8,Pear,data/model1_body_shape\images\01221.png
103.5,106.3,98.9,165.5,Apple,data/model1_body_shape\images\02073.png
104.6,93.5,106.2,154.6,Rectangle,data/model1_body_shape\images\03410.png
95.6,73.8,95.6,164.7,Hourglass,data/model1_body_shape\images\00869.png
105.7,114.4,110.8,157.5,Apple,data/model1_body_shape\images\02718.png
104.6,87.0,114.6,172.3,Pear,data/model1_body_shape\images\01042.png
79.9,67.8,92.0,161.6,Pear,data/model1_body_shape\images\01361.png
86.9,60.4,92.6,160.7,Hourglass,data/model1_body_shape\images\00356.png
94.7,72.7,112.6,164.2,Pear,data/model1_body_shape\images\01162.png
93.6,88.5,96.2,160.4,Apple,data/model1_body_shape\images\02765.png
84.5,74.0,87.9,165.0,Rectangle,data/model1_body_shape\images\03252.png
85.7,78.7,95.7,162.1,Pear,data/model1_body_shape\images\01438.png
82.3,69.3,83.7,165.3,Rectangle,data/model1_body_shape\images\03603.png
95.0,75.3,83.1,153.7,InvertedTriangle,data/model1_body_shape\images\04940.png
106.0,79.9,94.2,171.8,InvertedTriangle,data/model1_body_shape\images\04593.png
100.6,83.8,100.7,173.3,Rectangle,data/model1_body_shape\images\03639.png
104.8,102.0,115.3,169.4,Pear,data/model1_body_shape\images\01253.png
83.1,74.4,83.4,172.9,Rectangle,data/model1_body_shape\images\03365.png
86.5,67.2,87.6,147.4,Hourglass,data/model1_body_shape\images\00332.png
97.9,88.2,98.7,173.1,Rectangle,data/model1_body_shape\images\03694.png
96.0,87.8,100.9,154.7,Rectangle,data/model1_body_shape\images\03568.png
90.7,96.8,94.9,153.6,Apple,data/model1_body_shape\images\02728.png
99.9,90.3,96.9,161.7,Rectangle,data/model1_body_shape\images\03667.png
96.1,82.0,109.0,168.3,Pear,data/model1_body_shape\images\01630.png
100.0,62.7,116.0,158.7,Pear,data/model1_body_shape\images\01116.png
104.9,91.9,118.8,157.9,Pear,data/model1_body_shape\images\01849.png
97.9,88.0,102.3,170.9,Rectangle,data/model1_body_shape\images\03554.png
94.0,83.2,94.5,157.1,Rectangle,data/model1_body_shape\images\03153.png
86.5,78.5,89.3,163.1,Rectangle,data/model1_body_shape\images\03265.png
95.0,88.0,109.6,145.0,Pear,data/model1_body_shape\images\01665.png
100.4,62.8,98.1,156.6,Hourglass,data/model1_body_shape\images\00445.png
92.9,96.8,91.8,165.7,Apple,data/model1_body_shape\images\02245.png
104.3,72.9,104.2,154.1,Hourglass,data/model1_body_shape\images\00452.png
104.5,79.4,115.3,174.2,Pear,data/model1_body_shape\images\01551.png
104.4,97.3,88.5,159.9,InvertedTriangle,data/model1_body_shape\images\04434.png
97.0,92.4,96.5,160.4,Apple,data/model1_body_shape\images\02954.png
93.0,60.4,93.8,172.5,Hourglass,data/model1_body_shape\images\00014.png
90.6,78.5,86.3,160.1,Rectangle,data/model1_body_shape\images\03628.png
85.3,58.6,86.1,166.4,Hourglass,data/model1_body_shape\images\00945.png
92.5,58.0,94.2,152.4,Hourglass,data/model1_body_shape\images\00247.png
109.8,72.7,99.0,167.0,InvertedTriangle,data/model1_body_shape\images\04697.png
101.2,79.8,102.6,170.8,Hourglass,data/model1_body_shape\images\00360.png
94.2,78.3,83.2,163.0,InvertedTriangle,data/model1_body_shape\images\04656.png
92.0,66.2,108.1,166.5,Pear,data/model1_body_shape\images\01614.png
94.2,102.7,99.3,150.3,Apple,data/model1_body_shape\images\02303.png
105.4,94.0,95.0,165.5,InvertedTriangle,data/model1_body_shape\images\04141.png
90.5,81.9,94.3,166.8,Rectangle,data/model1_body_shape\images\03168.png
107.2,103.2,105.2,165.6,Apple,data/model1_body_shape\images\02478.png
92.9,66.4,82.5,156.7,InvertedTriangle,data/model1_body_shape\images\04214.png
91.9,67.4,80.7,156.6,InvertedTriangle,data/model1_body_shape\images\04180.png
93.3,69.1,77.7,171.0,InvertedTriangle,data/model1_body_shape\images\04884.png
98.6,87.6,103.2,153.1,Rectangle,data/model1_body_shape\images\03163.png
99.6,61.8,98.0,150.0,Hourglass,data/model1_body_shape\images\00490.png
103.8,73.7,109.0,157.0,Hourglass,data/model1_body_shape\images\00862.png
100.9,97.7,112.1,161.6,Pear,data/model1_body_shape\images\01740.png
91.9,66.4,75.6,152.5,InvertedTriangle,data/model1_body_shape\images\04099.png
102.1,78.0,88.8,160.4,InvertedTriangle,data/model1_body_shape\images\04385.png
87.6,85.4,92.7,165.7,Apple,data/model1_body_shape\images\02447.png
90.3,73.2,73.5,159.8,InvertedTriangle,data/model1_body_shape\images\04230.png
104.6,71.8,98.9,162.6,Hourglass,data/model1_body_shape\images\00506.png
90.6,97.6,95.8,161.2,Apple,data/model1_body_shape\images\02677.png
97.3,100.9,93.4,172.2,Apple,data/model1_body_shape\images\02995.png
103.9,100.5,114.5,156.2,Pear,data/model1_body_shape\images\01942.png
103.4,75.4,116.6,152.7,Pear,data/model1_body_shape\images\01222.png
103.7,73.5,113.7,159.3,Pear,data/model1_body_shape\images\01113.png
104.9,80.5,119.9,160.1,Pear,data/model1_body_shape\images\01905.png
91.4,80.9,95.8,160.8,Rectangle,data/model1_body_shape\images\03423.png
92.6,89.9,109.7,160.9,Pear,data/model1_body_shape\images\01877.png
108.2,72.6,94.5,167.0,InvertedTriangle,data/model1_body_shape\images\04672.png
82.7,62.7,88.2,163.0,Hourglass,data/model1_body_shape\images\00433.png
88.2,87.2,89.1,156.4,Apple,data/model1_body_shape\images\02364.png
97.4,87.0,96.0,149.9,Rectangle,data/model1_body_shape\images\03154.png
89.1,89.4,84.1,151.3,Apple,data/model1_body_shape\images\02835.png
108.9,111.8,110.7,160.9,Apple,data/model1_body_shape\images\02092.png
101.3,89.6,98.9,154.2,Rectangle,data/model1_body_shape\images\03010.png
105.9,96.4,103.6,153.0,Rectangle,data/model1_body_shape\images\03162.png
95.5,92.7,96.5,156.1,Apple,data/model1_body_shape\images\02945.png
85.6,68.7,85.5,152.0,Rectangle,data/model1_body_shape\images\03916.png
94.1,99.5,97.2,168.4,Apple,data/model1_body_shape\images\02916.png
99.4,65.9,116.6,169.9,Pear,data/model1_body_shape\images\01102.png
86.4,74.3,101.3,157.7,Pear,data/model1_body_shape\images\01448.png
96.7,85.1,111.5,159.5,Pear,data/model1_body_shape\images\01720.png
88.3,81.1,76.1,166.6,InvertedTriangle,data/model1_body_shape\images\04518.png
83.1,70.2,84.4,164.3,Rectangle,data/model1_body_shape\images\03842.png
95.3,75.9,99.0,167.3,Hourglass,data/model1_body_shape\images\00156.png
96.5,99.8,100.4,164.0,Apple,data/model1_body_shape\images\02978.png
98.0,81.0,112.4,172.1,Pear,data/model1_body_shape\images\01773.png
86.6,66.6,85.1,161.9,Hourglass,data/model1_body_shape\images\00615.png
85.0,64.0,82.5,150.6,Hourglass,data/model1_body_shape\images\00643.png
81.2,68.1,97.5,157.2,Pear,data/model1_body_shape\images\01935.png
105.1,76.2,91.4,161.4,InvertedTriangle,data/model1_body_shape\images\04277.png
81.5,68.0,95.5,159.6,Pear,data/model1_body_shape\images\01068.png
93.8,88.9,76.8,162.1,InvertedTriangle,data/model1_body_shape\images\04454.png
103.5,86.2,86.5,157.0,InvertedTriangle,data/model1_body_shape\images\04154.png
98.2,91.0,80.7,162.0,InvertedTriangle,data/model1_body_shape\images\04239.png
92.6,84.3,82.2,171.8,InvertedTriangle,data/model1_body_shape\images\04868.png
88.5,64.5,84.4,147.1,Hourglass,data/model1_body_shape\images\00330.png
97.9,98.2,92.0,157.5,Apple,data/model1_body_shape\images\02057.png
102.2,94.6,99.7,154.2,Apple,data/model1_body_shape\images\02646.png
110.7,109.4,105.5,158.0,Apple,data/model1_body_shape\images\02191.png
104.5,76.3,104.9,169.0,Hourglass,data/model1_body_shape\images\00622.png
77.8,70.3,95.1,161.1,Pear,data/model1_body_shape\images\01595.png
96.7,97.0,101.6,164.8,Apple,data/model1_body_shape\images\02915.png
108.6,97.1,91.8,164.8,InvertedTriangle,data/model1_body_shape\images\04821.png
90.8,79.5,89.9,175.4,Rectangle,data/model1_body_shape\images\03898.png
99.7,65.3,112.7,166.8,Pear,data/model1_body_shape\images\01919.png
91.8,80.1,74.7,157.3,InvertedTriangle,data/model1_body_shape\images\04173.png
90.3,77.0,72.9,163.3,InvertedTriangle,data/model1_body_shape\images\04477.png
97.4,63.3,102.4,161.4,Hourglass,data/model1_body_shape\images\00755.png
90.5,67.1,88.7,156.7,Hourglass,data/model1_body_shape\images\00518.png
82.6,68.7,83.6,169.4,Rectangle,data/model1_body_shape\images\03803.png
84.5,59.4,85.5,155.5,Hourglass,data/model1_body_shape\images\00032.png
101.1,96.3,100.4,153.7,Apple,data/model1_body_shape\images\02937.png
80.1,68.6,94.3,167.5,Pear,data/model1_body_shape\images\01157.png
96.3,70.8,93.2,172.0,Hourglass,data/model1_body_shape\images\00744.png
107.3,78.0,117.9,173.9,Pear,data/model1_body_shape\images\01497.png
88.5,81.0,90.8,161.3,Rectangle,data/model1_body_shape\images\03459.png
90.9,77.8,94.4,165.4,Rectangle,data/model1_body_shape\images\03755.png
86.9,84.1,91.1,156.4,Apple,data/model1_body_shape\images\02591.png
105.1,75.8,100.9,170.7,Hourglass,data/model1_body_shape\images\00783.png
87.0,73.5,85.3,170.7,Rectangle,data/model1_body_shape\images\03493.png
101.4,104.5,105.4,166.6,Apple,data/model1_body_shape\images\02949.png
95.0,61.8,91.0,159.8,Hourglass,data/model1_body_shape\images\00229.png
103.7,75.3,97.9,175.1,Hourglass,data/model1_body_shape\images\00857.png
88.4,88.3,91.2,168.3,Apple,data/model1_body_shape\images\02266.png
105.1,79.5,93.5,167.2,InvertedTriangle,data/model1_body_shape\images\04274.png
93.2,60.5,89.6,171.5,Hourglass,data/model1_body_shape\images\00408.png
97.2,66.1,95.3,150.2,Hourglass,data/model1_body_shape\images\00170.png
95.6,73.3,94.5,162.7,Hourglass,data/model1_body_shape\images\00540.png
96.6,97.7,100.3,152.3,Apple,data/model1_body_shape\images\02210.png
98.4,96.2,94.5,165.4,Apple,data/model1_body_shape\images\02304.png
100.2,97.3,100.9,154.5,Apple,data/model1_body_shape\images\02567.png
90.1,69.6,89.5,149.0,Hourglass,data/model1_body_shape\images\00613.png
99.6,97.0,97.9,159.6,Apple,data/model1_body_shape\images\02101.png
97.4,74.3,108.1,163.3,Pear,data/model1_body_shape\images\01808.png
92.7,78.6,89.9,165.7,Rectangle,data/model1_body_shape\images\03438.png
99.0,63.6,116.5,161.3,Pear,data/model1_body_shape\images\01161.png
109.9,88.8,98.5,173.0,InvertedTriangle,data/model1_body_shape\images\04225.png
104.4,89.0,102.6,157.9,Rectangle,data/model1_body_shape\images\03119.png
97.1,84.4,91.7,152.1,Rectangle,data/model1_body_shape\images\03652.png
79.9,62.2,96.5,160.3,Pear,data/model1_body_shape\images\01610.png
96.0,84.8,107.1,162.0,Pear,data/model1_body_shape\images\01932.png
89.9,74.1,86.9,163.7,Rectangle,data/model1_body_shape\images\03027.png
102.2,59.0,106.6,163.1,Hourglass,data/model1_body_shape\images\00564.png
81.3,69.9,83.5,164.4,Rectangle,data/model1_body_shape\images\03571.png
94.8,75.8,78.4,167.1,InvertedTriangle,data/model1_body_shape\images\04247.png
110.7,115.0,113.6,151.0,Apple,data/model1_body_shape\images\02388.png
97.2,89.2,107.7,169.9,Pear,data/model1_body_shape\images\01471.png
105.8,111.8,110.3,169.2,Apple,data/model1_body_shape\images\02630.png
91.0,89.0,102.9,162.9,Pear,data/model1_body_shape\images\01835.png
108.5,98.5,95.9,167.5,InvertedTriangle,data/model1_body_shape\images\04928.png
97.6,80.9,94.5,176.9,Rectangle,data/model1_body_shape\images\03475.png
86.0,77.5,103.9,173.3,Pear,data/model1_body_shape\images\01533.png
99.9,69.5,87.0,161.8,InvertedTriangle,data/model1_body_shape\images\04327.png
99.2,93.2,93.8,157.5,Apple,data/model1_body_shape\images\02484.png
108.4,70.6,93.7,164.7,InvertedTriangle,data/model1_body_shape\images\04207.png
99.5,74.0,109.1,159.0,Pear,data/model1_body_shape\images\01172.png
101.4,63.4,119.1,161.2,Pear,data/model1_body_shape\images\01427.png
83.3,60.9,88.6,164.6,Hourglass,data/model1_body_shape\images\00325.png
102.5,87.2,116.3,159.3,Pear,data/model1_body_shape\images\01051.png
87.8,78.0,89.9,163.5,Rectangle,data/model1_body_shape\images\03319.png
92.4,85.0,81.4,152.5,InvertedTriangle,data/model1_body_shape\images\04721.png
88.0,77.3,93.9,154.6,Rectangle,data/model1_body_shape\images\03864.png
97.4,104.6,102.2,169.1,Apple,data/model1_body_shape\images\02603.png
88.4,63.3,104.7,162.1,Pear,data/model1_body_shape\images\01738.png
92.0,69.7,107.5,167.1,Pear,data/model1_body_shape\images\01196.png
94.0,66.5,88.4,167.4,Hourglass,data/model1_body_shape\images\00620.png
101.4,84.7,113.1,150.9,Pear,data/model1_body_shape\images\01374.png
108.1,103.2,103.6,150.5,Apple,data/model1_body_shape\images\02879.png
81.0,78.2,92.5,164.7,Pear,data/model1_body_shape\images\01189.png
93.9,58.1,93.5,163.8,Hourglass,data/model1_body_shape\images\00328.png
100.5,68.8,97.8,167.9,Hourglass,data/model1_body_shape\images\00648.png
105.1,66.1,106.6,168.0,Hourglass,data/model1_body_shape\images\00897.png
100.4,86.0,101.7,153.8,Rectangle,data/model1_body_shape\images\03882.png
97.1,69.8,112.3,167.1,Pear,data/model1_body_shape\images\01123.png
83.1,63.1,95.9,156.0,Pear,data/model1_body_shape\images\01891.png
101.1,93.6,90.1,160.3,InvertedTriangle,data/model1_body_shape\images\04643.png
109.2,101.6,93.7,167.0,InvertedTriangle,data/model1_body_shape\images\04791.png
94.3,78.8,83.6,154.3,InvertedTriangle,data/model1_body_shape\images\04529.png
107.4,98.8,93.3,159.7,InvertedTriangle,data/model1_body_shape\images\04234.png
85.0,64.4,94.2,165.0,Pear,data/model1_body_shape\images\01593.png
81.1,64.8,76.5,152.5,Rectangle,data/model1_body_shape\images\03312.png
98.3,99.8,95.8,176.6,Apple,data/model1_body_shape\images\02547.png
93.8,75.5,105.6,151.9,Pear,data/model1_body_shape\images\01545.png
103.0,81.0,88.5,164.5,InvertedTriangle,data/model1_body_shape\images\04336.png
82.6,70.9,96.3,156.9,Pear,data/model1_body_shape\images\01023.png
82.9,74.4,100.0,148.4,Pear,data/model1_body_shape\images\01971.png
105.9,65.6,92.6,158.6,InvertedTriangle,data/model1_body_shape\images\04988.png
86.6,75.7,102.4,156.6,Pear,data/model1_body_shape\images\01714.png
101.4,81.0,114.1,156.4,Pear,data/model1_body_shape\images\01717.png
87.4,70.1,102.3,168.2,Pear,data/model1_body_shape\images\01477.png
87.5,63.9,83.7,153.7,Hourglass,data/model1_body_shape\images\00809.png
93.3,97.0,93.5,153.0,Apple,data/model1_body_shape\images\02850.png
96.6,72.8,92.7,148.9,Hourglass,data/model1_body_shape\images\00978.png
97.3,74.9,83.0,156.6,InvertedTriangle,data/model1_body_shape\images\04687.png
109.9,77.4,92.3,170.3,InvertedTriangle,data/model1_body_shape\images\04895.png
103.3,74.9,115.7,164.7,Pear,data/model1_body_shape\images\01684.png
102.2,69.8,89.5,159.5,InvertedTriangle,data/model1_body_shape\images\04660.png
99.6,81.7,109.9,167.5,Pear,data/model1_body_shape\images\01514.png
90.0,84.2,89.3,150.4,Apple,data/model1_body_shape\images\02404.png
107.5,105.6,102.6,164.3,Apple,data/model1_body_shape\images\02021.png
103.7,69.1,88.1,165.6,InvertedTriangle,data/model1_body_shape\images\04553.png
82.2,67.8,100.1,174.0,Pear,data/model1_body_shape\images\01767.png
87.8,59.5,85.7,178.7,Hourglass,data/model1_body_shape\images\00174.png
78.2,68.4,93.5,172.2,Pear,data/model1_body_shape\images\01554.png
99.7,79.3,89.7,155.4,InvertedTriangle,data/model1_body_shape\images\04215.png
93.2,73.3,109.4,156.3,Pear,data/model1_body_shape\images\01482.png
102.4,94.3,84.6,171.2,InvertedTriangle,data/model1_body_shape\images\04461.png
103.3,66.3,102.0,184.3,Hourglass,data/model1_body_shape\images\00217.png
102.0,92.9,96.9,158.2,Rectangle,data/model1_body_shape\images\03914.png
102.0,91.1,107.0,165.0,Rectangle,data/model1_body_shape\images\03720.png
97.3,62.2,95.5,163.3,Hourglass,data/model1_body_shape\images\00690.png
102.5,97.5,103.7,165.2,Apple,data/model1_body_shape\images\02577.png
111.3,115.5,113.0,172.6,Apple,data/model1_body_shape\images\02233.png
104.5,103.9,108.3,175.2,Apple,data/model1_body_shape\images\02238.png
76.8,67.4,93.3,159.5,Pear,data/model1_body_shape\images\01106.png
96.0,88.1,110.4,156.3,Pear,data/model1_body_shape\images\01789.png
105.9,93.0,106.7,156.2,Rectangle,data/model1_body_shape\images\03188.png
96.4,102.8,101.0,158.9,Apple,data/model1_body_shape\images\02436.png
98.3,68.3,93.4,150.1,Hourglass,data/model1_body_shape\images\00611.png
89.3,80.0,88.9,163.0,Rectangle,data/model1_body_shape\images\03660.png
88.4,77.1,91.1,164.7,Rectangle,data/model1_body_shape\images\03711.png
83.6,58.5,82.4,162.9,Hourglass,data/model1_body_shape\images\00576.png
109.9,110.0,114.3,167.3,Apple,data/model1_body_shape\images\02063.png
96.1,67.8,81.7,156.8,InvertedTriangle,data/model1_body_shape\images\04435.png
94.5,92.2,107.3,157.7,Pear,data/model1_body_shape\images\01180.png
101.0,75.2,99.8,166.5,Hourglass,data/model1_body_shape\images\00888.png
90.2,83.4,93.1,170.5,Rectangle,data/model1_body_shape\images\03128.png
107.6,95.4,119.0,158.8,Pear,data/model1_body_shape\images\01732.png
111.6,109.2,108.7,171.7,Apple,data/model1_body_shape\images\02663.png
93.9,58.5,93.7,157.9,Hourglass,data/model1_body_shape\images\00817.png
101.7,88.0,95.8,157.8,Rectangle,data/model1_body_shape\images\03277.png
100.8,80.5,112.8,163.2,Pear,data/model1_body_shape\images\01859.png
94.3,68.0,88.5,163.8,Hourglass,data/model1_body_shape\images\00208.png
100.0,59.7,95.5,159.3,Hourglass,data/model1_body_shape\images\00293.png
94.9,89.1,108.5,150.1,Pear,data/model1_body_shape\images\01119.png
108.6,108.4,111.5,170.2,Apple,data/model1_body_shape\images\02213.png
108.4,91.5,119.8,169.1,Pear,data/model1_body_shape\images\01609.png
101.2,75.5,113.2,145.0,Pear,data/model1_body_shape\images\01264.png
83.9,59.4,81.8,160.4,Hourglass,data/model1_body_shape\images\00990.png
106.4,81.2,90.7,163.9,InvertedTriangle,data/model1_body_shape\images\04197.png
99.3,72.7,110.2,167.6,Pear,data/model1_body_shape\images\01616.png
93.0,63.6,91.6,162.7,Hourglass,data/model1_body_shape\images\00353.png
89.1,67.9,74.7,161.7,InvertedTriangle,data/model1_body_shape\images\04557.png
100.9,105.0,105.6,151.2,Apple,data/model1_body_shape\images\02022.png
